1.106480577065395288e+01 -2.964805770653954120e+00 -2.025000000000000000e+01
-1.317691453623979880e+00 -4.917691453623979747e+00 -2.025000000000000000e+01
9.323085463760198977e-01 -8.814805770653952877e+00 -2.025000000000000000e+01
-5.214805770653954120e+00 -7.167691453623979747e+00 -2.025000000000000000e+01
-2.964805770653954120e+00 -1.106480577065395288e+01 -2.025000000000000000e+01
1.317691453623979880e+00 4.917691453623979747e+00 -2.025000000000000000e+01
-9.323085463760198977e-01 8.814805770653952877e+00 -2.025000000000000000e+01
5.214805770653954120e+00 7.167691453623979747e+00 -2.025000000000000000e+01
2.964805770653954120e+00 1.106480577065395288e+01 -2.025000000000000000e+01
-2.635382907247959761e+00 -9.835382907247959494e+00 -1.575000000000000000e+01
9.835382907247959494e+00 -2.635382907247959761e+00 -1.575000000000000000e+01
2.635382907247959761e+00 9.835382907247959494e+00 -1.575000000000000000e+01
-9.835382907247959494e+00 2.635382907247959761e+00 -1.575000000000000000e+01
-6.235382907247958961e+00 -3.599999999999999645e+00 -1.575000000000000000e+01
6.235382907247958961e+00 3.599999999999999645e+00 -1.575000000000000000e+01
-3.599999999999999645e+00 6.235382907247958961e+00 -1.575000000000000000e+01
3.599999999999999645e+00 -6.235382907247958961e+00 -1.575000000000000000e+01
1.976537180435969709e+00 7.376537180435968288e+00 -1.125000000000000000e+01
7.376537180435968288e+00 -1.976537180435969709e+00 -1.125000000000000000e+01
-7.376537180435968288e+00 1.976537180435969709e+00 -1.125000000000000000e+01
-1.976537180435969709e+00 -7.376537180435968288e+00 -1.125000000000000000e+01
-6.147114317029974018e+00 1.647114317029974462e+00 -6.750000000000000000e+00
6.147114317029974018e+00 -1.647114317029974462e+00 -6.750000000000000000e+00
1.647114317029974462e+00 6.147114317029974018e+00 -6.750000000000000000e+00
-1.647114317029974462e+00 -6.147114317029974018e+00 -6.750000000000000000e+00
-1.317691453623979880e+00 -4.917691453623979747e+00 -2.699999999999999734e+00
4.917691453623979747e+00 -1.317691453623979880e+00 -2.699999999999999734e+00
1.317691453623979880e+00 4.917691453623979747e+00 -2.699999999999999734e+00
-4.917691453623979747e+00 1.317691453623979880e+00 -2.699999999999999734e+00
-3.688268590217984144e+00 9.882685902179848547e-01 2.250000000000000000e+00
3.688268590217984144e+00 -9.882685902179848547e-01 2.250000000000000000e+00
9.882685902179848547e-01 3.688268590217984144e+00 2.250000000000000000e+00
-9.882685902179848547e-01 -3.688268590217984144e+00 2.250000000000000000e+00
8.235571585149872309e-01 3.073557158514987009e+00 9.000000000000000000e+00
-3.073557158514987009e+00 8.235571585149872309e-01 9.000000000000000000e+00
3.073557158514987009e+00 -8.235571585149872309e-01 9.000000000000000000e+00
-8.235571585149872309e-01 -3.073557158514987009e+00 9.000000000000000000e+00
-7.576725858337882702e-01 -2.827672585833787888e+00 1.575000000000000000e+01
2.827672585833787888e+00 -7.576725858337882702e-01 1.575000000000000000e+01
-2.827672585833787888e+00 7.576725858337882702e-01 1.575000000000000000e+01
7.576725858337882702e-01 2.827672585833787888e+00 1.575000000000000000e+01
7.247302994931886788e-01 2.704730299493188550e+00 2.250000000000000000e+01
-2.704730299493188550e+00 7.247302994931886788e-01 2.250000000000000000e+01
2.704730299493188550e+00 -7.247302994931886788e-01 2.250000000000000000e+01
-7.247302994931886788e-01 -2.704730299493188550e+00 2.250000000000000000e+01
-2.458845726811989874e+00 6.588457268119899402e-01 2.925000000000000000e+01
2.458845726811989874e+00 -6.588457268119899402e-01 2.925000000000000000e+01
6.588457268119899402e-01 2.458845726811989874e+00 2.925000000000000000e+01
-6.588457268119899402e-01 -2.458845726811989874e+00 2.925000000000000000e+01
8.235571585149872309e-01 3.073557158514987009e+00 3.285000000000000142e+01
-3.073557158514987009e+00 8.235571585149872309e-01 3.285000000000000142e+01
3.073557158514987009e+00 -8.235571585149872309e-01 3.285000000000000142e+01
-8.235571585149872309e-01 -3.073557158514987009e+00 3.285000000000000142e+01
-0.000000000000000000e+00 0.000000000000000000e+00 3.600000000000000000e+01
4.199795599858229153e-17 -1.125331839357795486e-17 3.825000000000000000e+01
